pais,id_accidente,fecha,municipio,provincia,linea,operador,suceso_codigo,suceso_desc,causa_codigo,causa_desc,fallecidos,heridos_graves,heridos_leves,hora,pk,resumen,titulo_informe,informe_publico_url,organismo_investigador,num_paginas,fuente_datos,latitud,longitud,estado_investigacion,fecha_procesamiento
ES,ES-2006-42,2006-12-01,Fuencarr,,Hortaleza Bifurca ción-Pitis,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,nº 54/2006 ocurrido el 01.12.2006 SECRETARIA DE  ESTADO,ID-011206-130407.pdf,https://www.era.europa.eu/system/files/2023-07/ID-011206-130407.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:28.239603
ES,ES-2006-26926,2006-09-05,,,Santander-Pa,Cercanías,1.5.1.1,Arrollamiento en plena vía,2.4,Sin identificar,0,0,0,,,nº 32/2006 ocurrido el 05.09.2006 SECRETARIA DE  ESTADO,ID-050906-020207.pdf,https://www.era.europa.eu/system/files/2023-07/ID-050906-020207.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:28.343013
ES,ES-2006-54883,2006-10-05,de E l Vendrell,Tarragona,Barcel ona Sants,Renfe,1.5.1.2,Arrollamiento en estación,2.4,Sin identificar,0,0,0,07:30,28+570,nº 35/2006 ocurrido el 05.10.2006 SECRETARIA DE  ESTADO,ID-051006-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-051006-020307.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:28.451043
ES,ES-2006-15196,2006-04-07,Villena,Alicante,Madrid-Ali,Renfe,1.4.1.1,Accidente PN - Vehículo,2.4,Sin identificar,0,0,0,00:38,325+615,nº 16/2006 ocurrido el 07.04.2006 SECRETARIA DE  ESTADO,ID-070406-020207.pdf,https://www.era.europa.eu/system/files/2023-07/ID-070406-020207.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:28.605468
ES,ES-8304-1,2006-10-07,,,Sant Vicen,ADIF,1.5.1.1,Arrollamiento en plena vía,2.4,Sin identificar,0,0,0,05:34,,nº 0048/2006 ocurrido el 07.10.2006 SECRETARIA DE  ESTADO,ID-071006-130407.pdf,https://www.era.europa.eu/system/files/2023-07/ID-071006-130407.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:28.708119
ES,ES-2006-101,2006-11-07,de T eruel situada en P,,Caminreal,Renfe,1.5.1.2,Arrollamiento en estación,2.4,Sin identificar,0,0,0,,131+007,nº 0045/2006 ocurrido el 07.11.2006 SECRETARIA DE  ESTADO,ID-071106-130407.pdf,https://www.era.europa.eu/system/files/2023-07/ID-071106-130407.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:28.816456
ES,ES-2006-101104,2006-10-08,,,Madrid-Bar,ferr,1.7.7,Otros,2.4,Sin identificar,0,0,0,10:40,625+120,nº 36/2006 ocurrido el 08.10.2006 SECRETARIA DE  ESTADO,ID-081006-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-081006-020307.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:28.949546
ES,ES-2006-1,2006-06-09,San,,Madri d-Valenci,ferr,1.5.1.2,Arrollamiento en estación,2.4,Sin identificar,0,0,0,17:00,,nº 26/2006 ocurrido el 09.06.2006 SECRETARIA DE  ESTADO,ID-090606-020207.pdf,https://www.era.europa.eu/system/files/2023-07/ID-090606-020207.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:29.050103
ES,ES-2006-5,2006-11-10,,,Barcelona,ADIF,1.1,Colisión,2.4,Sin identificar,0,0,0,06:38,,nº 46/2006 ocurrido el 10.11.2006 SECRETARIA DE  ESTADO,ID-101106-180507-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-101106-180507-DGF.pdf,CIAF,10,ERA,,,Completado,2026-07-06T13:13:29.229910
ES,ES-2006-458,2006-11-11,,Barcelona,Cas tellbisball-Mollet,es,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,nº 47/2006 ocurrido el 11.11.2006 SECRETARIA DE  ESTADO,ID-111106-130407.pdf,https://www.era.europa.eu/system/files/2023-07/ID-111106-130407.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:29.329299
ES,ES-2006-8259,2006-12-11,Vila nova i La Geltrú,,Madrid,Renfe,1.5.1.2,Arrollamiento en estación,2.4,Sin identificar,0,0,0,22:55,,nº 0056/2006 ocurrido el 11.12.2006 SECRETARIA DE  ESTADO,ID-111206-130407.pdf,https://www.era.europa.eu/system/files/2023-07/ID-111206-130407.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:29.435980
ES,ES-2006-61,2006-05-12,Renedo se encuentra en el P,,,Renfe,1.4.1.1,Accidente PN - Vehículo,2.4,Sin identificar,0,0,0,16:10,494+004,nº 20/2006 ocurrido el 12.05.2006 SECRETARIA DE  ESTADO,ID-120506-020207.pdf,https://www.era.europa.eu/system/files/2023-07/ID-120506-020207.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:29.537242
ES,ES-2006-8098,2006-10-15,,Tarragona,Valen cia-Tarragon,Renfe,1.4,Accidente en paso a nivel,2.4,Sin identificar,0,0,0,,262+005,nº 0040/2006 ocurrido el 15.10.2006 SECRETARIA DE  ESTADO,ID-151006-020307-SALOU_Valencia to Barcelona.pdf,https://www.era.europa.eu/system/files/2023-07/ID-151006-020307-SALOU_Valencia%20to%20Barcelona.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:29.642062
ES,ES-2006-15695,2006-10-15,"Santa Cruz de 
Mudela",,"Alcázar  de 
San Juan-Cádiz",Renfe,2,Incidente,2.4,Sin identificar,0,0,0,,,nº 38/2006 ocurrido el 15.10.2006 SECRETARIA DE  ESTADO,ID-151006-020307-STACRUZ.pdf,https://www.era.europa.eu/system/files/2023-07/ID-151006-020307-STACRUZ.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:29.759623
ES,ES-2006-18316,2006-10-15,,,Tarragona,Renfe,1.4.1.2,Accidente PN - Peatón,2.4,Sin identificar,0,0,0,06:56,88+090,nº 37/2006 ocurrido el 15.10.2006 SECRETARIA DE  ESTADO,ID-151006-150107-SFELIU_ES-24.pdf,https://www.era.europa.eu/system/files/2023-07/ID-151006-150107-SFELIU_ES-24.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:29.867012
ES,ES-2006-169,2006-11-15,Cullera,Valencia,Silla-Gandía,Renfe,1.4.1.1,Accidente PN - Vehículo,2.4,Sin identificar,0,0,0,06:00,,nº 0049/2006 ocurrido el 15.11.2006 SECRETARIA DE  ESTADO,ID-151106-130407.pdf,https://www.era.europa.eu/system/files/2023-07/ID-151106-130407.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:30.043875
ES,ES-2006-1501,2006-05-16,Vilarreal,de Castell ón,Valencia-Tarragona,Renfe,1.4.1.1,Accidente PN - Vehículo,2.4,Sin identificar,0,0,0,,62+363,nº 21/2006 ocurrido el 16.05.2006 SECRETARIA DE  ESTADO,ID-160506-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-160506-020307.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:30.143985
ES,ES-2006-5358,2006-09-16,,de Bar celona,Lérida-Bar,COVIS,1.5.1.1,Arrollamiento en plena vía,1.1.6,Factor humano - Mantenimiento,0,0,0,,,nº 33/2006 ocurrido el 16.09.2006 SECRETARIA DE  ESTADO,ID-160906-020207.pdf,https://www.era.europa.eu/system/files/2023-07/ID-160906-020207.pdf,CIAF,9,ERA,,,Completado,2026-07-06T13:13:30.301099
ES,ES-2006-24925,2006-05-17,Lorca Sutuella,de Murc ia,Murci a Cargas,ferrovi,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,nº 22/2006 ocurrido el 17.05.2006 SECRETARIA DE  ESTADO,ID-170506-020207.pdf,https://www.era.europa.eu/system/files/2023-07/ID-170506-020207.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:30.413720
ES,ES-2006-270,2006-04-18,ID,Madrid,Madrid Atocha,,2.1.4,Señal rebasada,2.4,Sin identificar,0,0,0,18:00,,nº 17/2006 ocurrido el 18.04.2006 SECRETARIA DE  ESTADO,ID-180406-020207.pdf,https://www.era.europa.eu/system/files/2023-07/ID-180406-020207.pdf,CIAF,5,ERA,,,Completado,2026-07-06T13:13:30.508300
ES,ES-2006-44010,2006-10-19,Briviesca,,,Renfe,1.4.1.1,Accidente PN - Vehículo,2.3.3,Usuario paso a nivel,0,0,0,16:30,420+623,nº 39/2006 ocurrido el 19.10.2006 SECRETARIA DE  ESTADO,ID-191006-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-191006-020307.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:30.632735
ES,ES-2006-78,2006-04-21,,,Gijón Cer canías-Venta,ADIF,1.7.7,Otros,1.1.6,Factor humano - Mantenimiento,0,0,0,14:30,,nº 18/2006 ocurrido el 21.04.2006 SECRETARIA DE  ESTADO,ID-210406-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-210406-020307.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:30.747093
ES,ES-2006-210806-131106-PLG (0,2006-11-13,,,,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,nº 30/2006 ocurrido el 21.08.06 SECRETARIA DE ESTADO,ID-210806-131106-PLG (003).pdf,https://www.era.europa.eu/system/files/2023-07/ID-210806-131106-PLG%20%28003%29.pdf,CIAF,29,ERA,,,Completado,2026-07-06T13:13:31.089030
ES,ES-2006-22,2006-11-21,,la Selva de Camp del punto kilométr ico,,Renfe,1.4,Accidente en paso a nivel,2.4,Sin identificar,0,0,0,15:00,77+093,nº 0050/2006 ocurrido el 21.11.2006 SECRETARIA DE  ESTADO,ID-211106-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-211106-020307.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:31.185583
ES,ES-2006-2436,2006-09-22,Meirama,,Zam ora-La,ferr,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,nº 34/2006 ocurrido el 22.09.2006 SECRETARIA DE  ESTADO,ID-220906-020207.pdf,https://www.era.europa.eu/system/files/2023-07/ID-220906-020207.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:31.258680
ES,ES-2006-39262,2006-06-23,,Barcelona,Tarr agona-Bar,ferroviaria,1.7.7,Otros,2.4,Sin identificar,0,0,0,,92+700,nº 27/2006 ocurrido el 23.06.2006 SECRETARIA DE  ESTADO,ID-230606-020207.pdf,https://www.era.europa.eu/system/files/2023-07/ID-230606-020207.pdf,CIAF,5,ERA,,,Completado,2026-07-06T13:13:31.325390
ES,ES-2006-44,2006-05-26,,,Tarrago na-Bar,Renfe,1.4,Accidente en paso a nivel,2.4,Sin identificar,0,0,0,08:27,88+090,nº 23/2006 ocurrido el 26.05.2006 SECRETARIA DE  ESTADO,ID-260506-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-260506-020307.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:31.404275
ES,ES-2006-1194,2006-11-27,,,Madrid At ocha-Valencia,ferrov,1.7.7,Otros,2.4,Sin identificar,0,0,0,21:50,,nº 0051/2006 ocurrido el 27.11.2006 SECRETARIA DE  ESTADO,ID-271106-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-271106-020307.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:31.482052
ES,ES-2006-470110,2006-12-27,Villafría,,Madrid-Hendaya,Renfe,1.4,Accidente en paso a nivel,2.4,Sin identificar,0,0,0,20:30,372+002,nº 0058/2006 ocurrido el 27.12.2006 SECRETARIA DE  ESTADO,ID-271206-130407.pdf,https://www.era.europa.eu/system/files/2023-07/ID-271206-130407.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:31.566768
ES,ES-0017-2,2006-11-28,,,Madrid At ocha-Valencia,,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,nº 0052/2006 ocurrido el 28.11.2006 SECRETARIA DE  ESTADO,ID-281106-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-281106-020307.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:31.654540
ES,ES-2006-4416,2006-10-29,Agres,Alicante,Xativa-Alcoy,ferr,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,nº 43/2006 ocurrido el 29.10.2006 SECRETARIA DE  ESTADO,ID-291006-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-291006-020307.pdf,CIAF,5,ERA,,,Completado,2026-07-06T13:13:31.723729
ES,ES-2006-3,2006-06-30,Vent a de Baños,Palencia,"Madrid-
Hendaya",,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,nº 28/2006 ocurrido el 30.06.2006 SECRETARIA DE  ESTADO,ID-300606-020307.pdf,https://www.era.europa.eu/system/files/2023-07/ID-300606-020307.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:31.812920
ES,ES-2006-2,2006-11-30,,Pontevedra,"Redon dela-
Santiago",afectado,1.7.7,Otros,1.1.6,Factor humano - Mantenimiento,0,0,0,,,nº 0053/2006 ocurrido el 30.11.2006 SECRETARIA DE  ESTADO,ID-301106-130407.pdf,https://www.era.europa.eu/system/files/2023-07/ID-301106-130407.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:31.900786
ES,ES-2006-4,2006-12-31,,,Barcel ona,ferr,1.7.7,Otros,2.4,Sin identificar,0,0,0,,171+039,nº 59/2006 ocurrido el 31.12.2006 SECRETARIA DE  ESTADO,ID-311206-130407.pdf,https://www.era.europa.eu/system/files/2023-07/ID-311206-130407.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:31.987307
ES,ES-2007-010207-200607-DGF,2007-02-01,de Beasaín,,Madrid,Renfe,1.7.7,Otros,2.4,Sin identificar,0,0,0,,581+060,nº 06/2007 ocurrido el 01.02.2007 SECRETARIA DE  ESTADO,ID-010207-200607-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-010207-200607-DGF.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:32.076360
ES,ES-2007-3,2007-03-01,Va,Córdoba,Bifurcación Córdoba El Higuerón a,elaboraron,1.5.1.2,Arrollamiento en estación,1.1.6,Factor humano - Mantenimiento,0,0,0,,,nº 0018/2007 ocurrido el 01.03.2007 SECRETARIA DE ESTADO,ID-010307-140907-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-010307-140907-DGF.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:32.117066
ES,ES-2007-13,2007-03-03,Viella,,Tudela V eguín-Lug,ADIF,1.7.7,Otros,2.4,Sin identificar,0,0,0,,7+755,nº 0019/2007 ocurrido el 03.03.2007 SECRETARIA DE ESTADO,ID-030307-190707-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-030307-190707-DGF.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:32.194750
ES,ES-2007-050207-200607-DGF,2007-02-05,,,León-La,ADIF,1.4,Accidente en paso a nivel,1.1.6,Factor humano - Mantenimiento,0,0,0,,,nº 007/07 ocurrido el 5.02.2007 SECRETARIA DE  ESTADO,ID-050207-200607-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-050207-200607-DGF.pdf,CIAF,8,ERA,,,Completado,2026-07-06T13:13:32.294172
ES,ES-2007-1091,2007-02-06,de C atarroja,,La Encina,ADIF,1.7.7,Otros,2.4,Sin identificar,0,0,0,,,nº 08/2007 ocurrido el 06.02.2007 SECRETARIA DE ESTADO,ID-060207-200607-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-060207-200607-DGF.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:32.370366
ES,ES-2007-21162,2007-04-06,Villal ba de Guadarrama,,Madrid-Hendaya,ferr,1.7.7,Otros,2.4,Sin identificar,0,0,0,,37+893,nº 23/2007 ocurrido el 06.04.2007 SECRETARIA DE  ESTADO,ID-060407-190707-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-060407-190707-DGF.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:32.446209
ES,ES-2007-8,2007-05-06,,,Madr id-Barcelona,ADIF,1.5.1.1,Arrollamiento en plena vía,2.4,Sin identificar,0,0,0,,,nº 28/07 ocurrido el 06.05.2007 SECRETARIA DE ESTADO,ID-060507-190707-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-060507-190707-DGF.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:32.530437
ES,ES-2007-9,2007-02-07,,,"Madrid 
Atocha-Valencia",,1.5.1.1,Arrollamiento en plena vía,2.4,Sin identificar,0,0,0,,,nº 0009/2007 ocurrido el 07.02.2007 SECRETARIA DE  ESTADO,ID-070207-200607-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-070207-200607-DGF.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:32.619577
ES,ES-2007-1,2007-02-13,,,La Encina-Alicante,ADIF,1.5.1.1,Arrollamiento en plena vía,2.4,Sin identificar,0,0,0,,394+075,nº 10/2007 ocurrido el 13.02.2007 SECRETARIA DE ESTADO,ID-130207-190707-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-130207-190707-DGF.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:32.696554
ES,ES-4615-5,2007-01-17,"de 
Sig",de Guadal ajara,Madri d-Barcel,ADIF,1.5.1.2,Arrollamiento en estación,2.2.1,Condiciones meteorológicas,0,0,0,,,nº 02/2007 ocurrido el 17.01.2007 SECRETARIA DE ESTADO,ID-170107-200607-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-170107-200607-DGF.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:32.804609
ES,ES-2007-447051,2007-01-18,,Barcelona,Tarragona,elaboraron,1.4.1.2,Accidente PN - Peatón,2.4,Sin identificar,0,0,0,00:00,88+090,nº 03/2007 ocurrido el 18.01.2007 SECRETARIA DE  ESTADO,ID-180107-200607-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-180107-200607-DGF.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:32.882797
ES,ES-2007-4,2007-03-18,Andoain,,Madrid-Hendaya,ferroviar,1.5.1.2,Arrollamiento en estación,2.4,Sin identificar,0,0,0,06:00,,nº 0021/2007 ocurrido el 18.03.2007 SECRETARIA DE  ESTADO,ID-180307-200607-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-180307-200607-DGF.pdf,CIAF,6,ERA,,,Completado,2026-07-06T13:13:32.955413
ES,ES-2007-181207-230508-CIAF[1,2007-12-18,Louredo,,Monforte de Lemos-Vigo,pública,1.5.1.2,Arrollamiento en estación,1.1.6,Factor humano - Mantenimiento,0,0,0,14:20,165+160,nº 0062/2007 ocurrido el 18.12.2007 SECRETARIA DE ESTADO,ID-181207-230508-CIAF[1].pdf,https://www.era.europa.eu/system/files/2023-07/ID-181207-230508-CIAF%5B1%5D.pdf,CIAF,9,ERA,,,Completado,2026-07-06T13:13:33.008029
ES,ES-2007-211207-290408-CIAF[1,2007-12-21,Salou,Tarragona,Valencia-San,Renfe,1.5.1.2,Arrollamiento en estación,2.4,Sin identificar,0,0,0,10:38,263+600,nº 063/2007 ocurrido el 21.12.2007 SECRETARIA DE ESTADO,ID-211207-290408-CIAF[1].pdf,https://www.era.europa.eu/system/files/2023-07/ID-211207-290408-CIAF%5B1%5D.pdf,CIAF,9,ERA,,,Completado,2026-07-06T13:13:33.062473
ES,ES-2007-17551,2007-01-01,,,,elaboraron,1.5.1.2,Arrollamiento en estación,2.4,Sin identificar,0,0,0,,,nº 012/2007 ocurrido el 23.02.20 07 SECRETARIA DE ESTADO,ID-230207-200607-DGF.pdf,https://www.era.europa.eu/system/files/2023-07/ID-230207-200607-DGF.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:33.147700
ES,ES-2007-21763,2007-12-24,,,Madrid- San,Renfe,1.5.1.1,Arrollamiento en plena vía,2.4,Sin identificar,0,0,0,20:16,5+200,nº 064/2007 ocurrido el 24.12.2007 SECRETARIA DE ESTADO,ID-241207-230508-CIAF[1].pdf,https://www.era.europa.eu/system/files/2023-07/ID-241207-230508-CIAF%5B1%5D.pdf,CIAF,9,ERA,,,Completado,2026-07-06T13:13:33.201537
ES,ES-5997-1,2007-02-27,Sant Vicen,,Mad rid-Bar,elaboraron,1.5.1.2,Arrollamiento en estación,2.4,Sin identificar,0,0,0,22:05,,nº 14/2007 ocurrido el 27.02.2007 SECRETARIA DE  ESTADO,ID-270207-200607-DGF_14_Sant Vicenç de Calders.pdf,https://www.era.europa.eu/system/files/2023-07/ID-270207-200607-DGF_14_Sant%20Vicen%C3%A7%20de%20Calders.pdf,CIAF,7,ERA,,,Completado,2026-07-06T13:13:33.281953
